time,lat,lon,trajectory
2025-06-21 05:01:32,78.3827924,,2025_IWOOS_id5
2025-06-21 06:01:21,78.3829254,16.3643842,2025_IWOOS_id5
2025-06-21 07:00:51,78.382886,16.3645322,2025_IWOOS_id5
2025-06-21 08:01:29,78.3828449,16.3646869,2025_IWOOS_id5
2025-06-21 09:00:53,78.3828888,16.3644121,2025_IWOOS_id5
2025-06-21 10:00:53,78.3828303,16.3642867,2025_IWOOS_id5
2025-06-21 11:01:15,78.3828446,,2025_IWOOS_id5
2025-06-21 12:01:14,78.3828806,16.3644287,2025_IWOOS_id5
2025-06-21 13:01:08,78.3828207,16.3647514,2025_IWOOS_id5
2025-06-21 14:00:53,78.382794,16.3641548,2025_IWOOS_id5
2025-06-21 15:00:52,78.3828569,16.3649146,2025_IWOOS_id5
2025-06-21 16:01:28,78.3829064,16.3647328,2025_IWOOS_id5
2025-06-21 17:01:12,78.3829421,16.3646566,2025_IWOOS_id5
2025-06-21 18:01:14,78.3828467,16.3647338,2025_IWOOS_id5
2025-06-21 20:00:50,78.3829531,16.3644096,2025_IWOOS_id5
2025-06-21 21:00:42,78.3828619,16.3646044,2025_IWOOS_id5
2025-06-21 21:59:54,78.3828661,16.3642954,2025_IWOOS_id5
2025-06-21 23:01:12,78.3828802,16.3645542,2025_IWOOS_id5
2025-06-22 00:01:52,78.3828534,16.3653122,2025_IWOOS_id5
2025-06-22 01:00:58,78.3829107,16.363844,2025_IWOOS_id5
2025-06-22 02:01:07,78.3829893,16.3642882,2025_IWOOS_id5
2025-06-22 03:00:52,78.3830494,16.3645566,2025_IWOOS_id5
2025-06-22 04:01:44,78.3830165,16.3645725,2025_IWOOS_id5
2025-06-22 05:00:52,78.3829474,,2025_IWOOS_id5
2025-06-22 06:00:53,78.3830086,16.3644576,2025_IWOOS_id5
2025-06-22 07:01:21,78.3829203,16.3647898,2025_IWOOS_id5
2025-06-22 08:01:18,78.3829545,16.3644962,2025_IWOOS_id5
2025-06-22 09:01:08,78.3830223,16.3640277,2025_IWOOS_id5
2025-06-22 10:00:54,78.3830354,16.3638431,2025_IWOOS_id5
2025-06-22 11:00:54,78.3829712,16.3642693,2025_IWOOS_id5
2025-06-22 12:00:50,78.3828928,16.3642652,2025_IWOOS_id5
2025-06-22 13:00:53,78.3831077,,2025_IWOOS_id5
2025-06-22 14:00:54,78.3831012,16.3642776,2025_IWOOS_id5
2025-06-22 15:00:40,78.382948,16.3643033,2025_IWOOS_id5
2025-06-22 16:01:21,78.3829306,16.3648389,2025_IWOOS_id5
2025-06-22 17:00:42,78.3829959,16.3644863,2025_IWOOS_id5
2025-06-22 18:00:55,78.3829714,16.3646877,2025_IWOOS_id5
2025-06-22 19:00:42,78.383063,16.3644594,2025_IWOOS_id5
2025-06-22 20:01:01,78.3829634,16.3645242,2025_IWOOS_id5
2025-06-22 21:00:39,78.3829406,16.36432,2025_IWOOS_id5
2025-06-22 22:00:53,78.3829754,16.3642985,2025_IWOOS_id5
2025-06-22 23:00:58,78.3829944,16.3648338,2025_IWOOS_id5
2025-06-23 00:01:21,78.3830767,16.3645862,2025_IWOOS_id5
2025-06-23 01:00:36,78.3831562,16.3641241,2025_IWOOS_id5
2025-06-23 02:01:19,78.3831495,16.3643315,2025_IWOOS_id5
2025-06-23 03:00:38,78.3830969,16.3641805,2025_IWOOS_id5
2025-06-23 04:00:54,78.3831318,16.3650329,2025_IWOOS_id5
2025-06-23 05:00:52,78.383036,16.3645599,2025_IWOOS_id5
2025-06-23 06:00:56,78.3829199,16.3645022,2025_IWOOS_id5
2025-06-23 07:00:39,78.3827942,,2025_IWOOS_id5
2025-06-23 08:00:59,78.3826614,16.3644633,2025_IWOOS_id5
2025-06-23 09:00:52,78.3826407,16.3644237,2025_IWOOS_id5
2025-06-23 10:01:40,78.3827209,16.3637972,2025_IWOOS_id5
2025-06-23 11:00:52,78.3827556,16.3641692,2025_IWOOS_id5
2025-06-23 12:00:53,78.3827468,16.3639401,2025_IWOOS_id5
2025-06-23 13:01:08,78.3829261,16.3645034,2025_IWOOS_id5
2025-06-23 14:01:15,78.3830157,16.3645938,2025_IWOOS_id5
2025-06-23 15:00:53,78.3830458,16.3646227,2025_IWOOS_id5
2025-06-23 16:00:52,78.3828895,,2025_IWOOS_id5
2025-06-23 17:00:58,78.3830782,16.3646191,2025_IWOOS_id5
2025-06-23 18:00:53,78.3831399,16.3645017,2025_IWOOS_id5
2025-06-23 19:00:33,78.3830014,16.3643498,2025_IWOOS_id5
2025-06-23 20:00:53,78.3828619,16.3646684,2025_IWOOS_id5
2025-06-23 21:00:37,78.382938,16.3645665,2025_IWOOS_id5
2025-06-23 22:01:22,78.3830415,16.3645516,2025_IWOOS_id5
2025-06-23 23:00:37,78.3829427,16.3637392,2025_IWOOS_id5
2025-06-24 00:01:22,78.3830712,16.3641405,2025_IWOOS_id5
2025-06-24 01:00:40,78.3831312,,2025_IWOOS_id5
2025-06-24 02:01:25,78.383239,16.364368,2025_IWOOS_id5
2025-06-24 03:00:41,78.3832888,16.3639182,2025_IWOOS_id5
2025-06-24 04:01:20,78.3832731,16.3639664,2025_IWOOS_id5
2025-06-24 05:00:42,,16.3639243,2025_IWOOS_id5
2025-06-24 06:01:15,78.3832511,16.3636135,2025_IWOOS_id5
2025-06-24 07:00:36,78.3832451,16.3632643,2025_IWOOS_id5
2025-06-24 08:01:25,78.3832063,16.363313,2025_IWOOS_id5
2025-06-24 09:00:34,78.3831917,16.363473,2025_IWOOS_id5
2025-06-24 10:01:21,78.3833536,16.363193,2025_IWOOS_id5
2025-06-24 11:00:52,78.3834643,16.3622048,2025_IWOOS_id5
2025-06-24 12:01:27,78.3833289,16.3618649,2025_IWOOS_id5
2025-06-24 13:01:13,78.3833523,16.3617739,2025_IWOOS_id5
2025-06-24 14:00:49,78.3833707,16.3619949,2025_IWOOS_id5
2025-06-24 15:00:59,78.3833979,16.3620388,2025_IWOOS_id5
2025-06-24 16:00:53,78.3833961,16.3625734,2025_IWOOS_id5
2025-06-24 17:00:37,78.3832797,16.3632472,2025_IWOOS_id5
2025-06-24 18:00:54,78.3832173,16.3633387,2025_IWOOS_id5
2025-06-24 19:00:39,78.3832305,16.3636569,2025_IWOOS_id5
2025-06-24 20:00:51,78.3832212,16.3633835,2025_IWOOS_id5
2025-06-24 21:00:42,78.3832866,16.3623569,2025_IWOOS_id5
2025-06-24 22:01:15,78.3832685,16.3616057,2025_IWOOS_id5
2025-06-24 23:00:39,78.3832469,16.3613584,2025_IWOOS_id5
2025-06-25 00:01:21,78.3832195,16.3620086,2025_IWOOS_id5
2025-06-25 01:00:52,78.3833585,16.361487,2025_IWOOS_id5
2025-06-25 02:00:55,78.3833688,16.3613161,2025_IWOOS_id5
2025-06-25 03:01:13,78.3834395,16.3626699,2025_IWOOS_id5
2025-06-25 04:01:59,78.3833288,16.3628955,2025_IWOOS_id5
2025-06-25 05:00:53,78.3832254,16.3633956,2025_IWOOS_id5
2025-06-25 06:00:53,78.3831807,16.363555,2025_IWOOS_id5
2025-06-25 07:01:14,78.3831501,16.363605,2025_IWOOS_id5
2025-06-25 08:00:54,78.383143,16.3636976,2025_IWOOS_id5
2025-06-25 09:00:42,78.3832121,16.3635298,2025_IWOOS_id5
2025-06-25 10:01:25,78.3832585,16.3633039,2025_IWOOS_id5
2025-06-25 11:00:43,78.3833044,16.3629801,2025_IWOOS_id5
2025-06-25 12:00:57,78.3833607,16.3621966,2025_IWOOS_id5
2025-06-25 13:00:52,78.3833667,16.3621784,2025_IWOOS_id5
2025-06-25 14:00:52,78.3833878,16.3621777,2025_IWOOS_id5
2025-06-25 15:01:16,78.3834633,16.3629743,2025_IWOOS_id5
2025-06-25 16:00:55,78.3832929,16.362877,2025_IWOOS_id5
2025-06-25 17:00:51,78.3833318,16.3641944,2025_IWOOS_id5
2025-06-25 18:01:14,78.383135,16.3640387,2025_IWOOS_id5
2025-06-25 19:00:42,78.3831027,16.3643252,2025_IWOOS_id5
2025-06-25 20:00:53,78.3830954,16.3640755,2025_IWOOS_id5
2025-06-25 21:00:41,78.3830909,16.3641665,2025_IWOOS_id5
2025-06-25 22:00:51,78.3830887,16.3644585,2025_IWOOS_id5
2025-06-25 23:00:53,78.3830485,16.3643873,2025_IWOOS_id5
2025-06-26 00:01:25,78.3832178,16.3633845,2025_IWOOS_id5
2025-06-26 01:01:08,78.3833027,16.3634894,2025_IWOOS_id5
2025-06-26 02:00:54,78.3833567,16.3621535,2025_IWOOS_id5
2025-06-26 03:00:37,78.3832727,16.3613739,2025_IWOOS_id5
2025-06-26 04:00:51,78.3832945,16.3619937,2025_IWOOS_id5
2025-06-26 05:00:39,78.3833375,16.3621514,2025_IWOOS_id5
2025-06-26 06:00:54,78.3833076,16.3623289,2025_IWOOS_id5
2025-06-26 07:00:39,78.3833252,16.3626861,2025_IWOOS_id5
2025-06-26 08:00:50,78.383322,16.3624076,2025_IWOOS_id5
2025-06-26 09:00:40,78.3833108,16.3620851,2025_IWOOS_id5
2025-06-26 10:00:54,78.3833152,16.3619462,2025_IWOOS_id5
2025-06-26 11:00:35,78.383344,16.3618881,2025_IWOOS_id5
2025-06-26 12:01:14,78.3832756,16.3610579,2025_IWOOS_id5
2025-06-26 13:00:36,78.3832559,16.3611063,2025_IWOOS_id5
2025-06-26 14:01:28,78.38329,16.3607859,2025_IWOOS_id5
2025-06-26 15:00:38,78.3834255,16.3606658,2025_IWOOS_id5
2025-06-26 16:01:30,78.3831868,16.3597504,2025_IWOOS_id5
2025-06-26 17:00:40,78.3833319,16.3608739,2025_IWOOS_id5
2025-06-26 18:01:23,78.3834866,,2025_IWOOS_id5
2025-06-26 19:00:44,78.3834395,16.3612526,2025_IWOOS_id5
2025-06-26 20:01:22,78.3834348,16.3620674,2025_IWOOS_id5
2025-06-26 21:01:08,78.3833434,16.3605946,2025_IWOOS_id5
2025-06-26 22:01:05,78.3833384,16.3606568,2025_IWOOS_id5
2025-06-26 23:01:28,78.383318,16.3608268,2025_IWOOS_id5
2025-06-27 00:00:51,78.3833111,16.36028,2025_IWOOS_id5
2025-06-27 01:01:17,78.3833736,16.3596331,2025_IWOOS_id5
2025-06-27 02:01:28,78.3832781,16.3602283,2025_IWOOS_id5
2025-06-27 03:00:58,78.3832584,16.360011,2025_IWOOS_id5
2025-06-27 04:01:18,78.3832832,16.3606736,2025_IWOOS_id5
2025-06-27 05:00:58,78.3833471,16.3604283,2025_IWOOS_id5
2025-06-27 06:00:51,78.3834174,16.3606065,2025_IWOOS_id5
2025-06-27 07:01:02,78.3832497,16.3614527,2025_IWOOS_id5
2025-06-27 08:01:18,78.383256,16.3611356,2025_IWOOS_id5
2025-06-27 09:00:37,78.3833067,16.3604227,2025_IWOOS_id5
2025-06-27 10:01:22,78.3835267,16.3597151,2025_IWOOS_id5
2025-06-27 11:00:40,78.3834238,16.360567,2025_IWOOS_id5
2025-06-27 12:00:51,78.3836105,16.3587352,2025_IWOOS_id5
2025-06-27 13:00:39,78.3833202,16.3602591,2025_IWOOS_id5
2025-06-27 14:01:05,78.3832877,16.3604147,2025_IWOOS_id5
2025-06-27 15:01:15,78.3832601,16.3602173,2025_IWOOS_id5
2025-06-27 16:00:54,78.3832483,16.3605142,2025_IWOOS_id5
2025-06-27 17:01:14,78.3833387,16.3604861,2025_IWOOS_id5
2025-06-27 18:00:30,78.3833323,16.3605044,2025_IWOOS_id5
2025-06-27 19:01:20,78.3833155,16.3603216,2025_IWOOS_id5
2025-06-27 20:01:24,78.3832924,16.3605758,2025_IWOOS_id5
2025-06-27 21:01:24,78.3832388,16.3600755,2025_IWOOS_id5
2025-06-27 22:01:58,78.3832606,16.3598536,2025_IWOOS_id5
2025-06-27 23:01:20,78.383193,16.3599617,2025_IWOOS_id5
2025-06-28 00:01:25,78.3831326,16.3598934,2025_IWOOS_id5
2025-06-28 01:00:53,78.3830887,16.3601387,2025_IWOOS_id5
2025-06-28 02:00:53,78.3831632,16.3597328,2025_IWOOS_id5
2025-06-28 03:01:12,78.3831538,16.3602213,2025_IWOOS_id5
2025-06-28 04:01:35,78.383094,16.3601276,2025_IWOOS_id5
2025-06-28 05:01:29,78.383043,16.3596667,2025_IWOOS_id5
2025-06-28 06:00:31,78.3830451,16.3596679,2025_IWOOS_id5
2025-06-28 07:01:29,78.383093,,2025_IWOOS_id5
2025-06-28 08:00:53,78.3829562,16.359667,2025_IWOOS_id5
2025-06-28 09:01:12,78.3831154,16.3592665,2025_IWOOS_id5
2025-06-28 10:00:31,78.3831259,16.359222,2025_IWOOS_id5
2025-06-28 11:01:27,78.3830673,16.3613611,2025_IWOOS_id5
2025-06-28 12:01:15,78.383199,16.3609286,2025_IWOOS_id5
2025-06-28 13:00:37,78.3827824,16.3613239,2025_IWOOS_id5
2025-06-28 14:01:23,78.3828935,,2025_IWOOS_id5
2025-06-28 15:00:53,78.3830562,16.3604946,2025_IWOOS_id5
2025-06-28 16:00:53,78.3832139,16.360791,2025_IWOOS_id5
2025-06-28 17:01:16,78.3832015,16.3610101,2025_IWOOS_id5
2025-06-28 18:03:24,78.3831833,16.3612261,2025_IWOOS_id5
2025-06-28 19:00:52,78.3832534,16.3608821,2025_IWOOS_id5
2025-06-28 20:01:54,78.3832097,16.3612275,2025_IWOOS_id5
2025-06-28 21:00:58,78.3832911,,2025_IWOOS_id5
2025-06-28 22:02:14,78.3831144,16.3610768,2025_IWOOS_id5
2025-06-28 23:00:52,78.3831098,16.3606682,2025_IWOOS_id5
2025-06-29 00:01:29,78.3829732,,2025_IWOOS_id5
2025-06-29 01:00:53,78.3830959,16.361005,2025_IWOOS_id5
2025-06-29 02:01:22,78.3833255,16.3609482,2025_IWOOS_id5
2025-06-29 03:01:13,78.3830906,,2025_IWOOS_id5
2025-06-29 04:01:26,78.3833312,16.3618952,2025_IWOOS_id5
2025-06-29 05:00:37,78.3833762,16.3616832,2025_IWOOS_id5
2025-06-29 06:01:03,78.3833172,16.3612184,2025_IWOOS_id5
2025-06-29 07:00:46,,16.3616814,2025_IWOOS_id5
2025-06-29 08:01:20,78.3831839,16.3623248,2025_IWOOS_id5
2025-06-29 09:01:26,78.3833726,16.3611987,2025_IWOOS_id5
2025-06-29 10:00:53,78.3833189,16.3619678,2025_IWOOS_id5
2025-06-29 11:00:52,78.3833671,16.3621872,2025_IWOOS_id5
2025-06-29 12:01:56,78.3833626,16.3621541,2025_IWOOS_id5
2025-06-29 13:00:52,78.3833353,16.3613347,2025_IWOOS_id5
2025-06-29 14:01:26,78.3833351,16.3617617,2025_IWOOS_id5
2025-06-29 15:01:28,78.383104,16.3623189,2025_IWOOS_id5
2025-06-29 16:00:55,78.383304,16.3618109,2025_IWOOS_id5
2025-06-29 17:01:23,78.3832168,16.3609283,2025_IWOOS_id5
2025-06-29 18:00:51,78.3830506,16.3604987,2025_IWOOS_id5
2025-06-29 19:00:53,78.382914,16.3603772,2025_IWOOS_id5
2025-06-29 20:00:53,78.3831895,16.36119,2025_IWOOS_id5
2025-06-29 21:01:07,78.3854679,16.33554,2025_IWOOS_id5
2025-06-29 22:00:57,78.3832844,16.362228,2025_IWOOS_id5
2025-06-29 23:00:36,78.3814074,16.379313,2025_IWOOS_id5
2025-06-30 00:00:53,78.3832203,16.3611248,2025_IWOOS_id5
2025-06-30 01:01:29,78.3833603,16.3597777,2025_IWOOS_id5
2025-06-30 02:00:53,78.3824988,16.3623198,2025_IWOOS_id5
2025-06-30 03:00:53,78.382993,16.360252,2025_IWOOS_id5
2025-06-30 04:00:54,78.3828665,16.3604013,2025_IWOOS_id5
2025-06-30 05:00:59,78.383198,16.3603418,2025_IWOOS_id5
2025-06-30 06:00:33,78.3832227,16.3606109,2025_IWOOS_id5
2025-06-30 07:01:28,78.3834436,16.360853,2025_IWOOS_id5
2025-06-30 08:00:51,78.3835599,16.3607163,2025_IWOOS_id5
2025-06-30 09:01:14,78.3833608,16.360979,2025_IWOOS_id5
2025-06-30 10:01:22,78.3836996,16.3599769,2025_IWOOS_id5
2025-06-30 11:00:52,78.3833693,16.3615525,2025_IWOOS_id5
2025-06-30 12:01:15,78.3834185,16.3608509,2025_IWOOS_id5
2025-06-30 13:01:15,78.3833882,16.3612565,2025_IWOOS_id5
2025-06-30 14:01:29,78.3834353,16.3608877,2025_IWOOS_id5
2025-06-30 15:00:37,78.3833425,16.3614291,2025_IWOOS_id5
2025-06-30 17:00:58,78.3833915,16.3607309,2025_IWOOS_id5
2025-06-30 18:00:32,78.383398,16.360784,2025_IWOOS_id5
2025-06-30 20:25:07,78.3833242,16.3607554,2025_IWOOS_id5
2025-06-30 21:00:24,78.3832976,16.3605026,2025_IWOOS_id5
2025-06-30 22:00:33,78.3833038,16.3605719,2025_IWOOS_id5
2025-06-30 23:01:59,78.38307,16.3596116,2025_IWOOS_id5
2025-07-01 00:00:52,78.3832083,16.3598812,2025_IWOOS_id5
2025-07-01 01:01:21,78.3831834,16.3609642,2025_IWOOS_id5
2025-07-01 02:01:55,78.3831889,16.3601993,2025_IWOOS_id5
2025-07-01 03:00:58,78.3832909,16.3605494,2025_IWOOS_id5
2025-07-01 04:02:39,78.3832778,16.3602758,2025_IWOOS_id5
2025-07-01 05:01:14,78.3832346,16.3599099,2025_IWOOS_id5
2025-07-01 06:01:44,78.3831841,16.3595977,2025_IWOOS_id5
2025-07-01 07:01:26,78.3831806,16.3599513,2025_IWOOS_id5
2025-07-01 08:00:54,78.3832855,16.3595994,2025_IWOOS_id5
2025-07-01 10:25:02,78.3830692,16.3599587,2025_IWOOS_id5
2025-07-01 11:01:00,78.3831858,16.3601263,2025_IWOOS_id5
2025-07-01 12:01:23,78.3831947,16.3598667,2025_IWOOS_id5
2025-07-01 13:00:18,78.3831939,16.3598754,2025_IWOOS_id5
2025-07-01 14:02:18,78.3830945,16.360115,2025_IWOOS_id5
2025-07-01 15:01:09,78.3830794,16.3590963,2025_IWOOS_id5
2025-07-01 16:00:33,78.3830793,16.3592673,2025_IWOOS_id5
2025-07-01 17:02:26,78.383163,16.3601288,2025_IWOOS_id5
2025-07-01 19:01:26,78.3832462,16.3598705,2025_IWOOS_id5
2025-07-01 20:01:36,78.383221,16.3599629,2025_IWOOS_id5
2025-07-01 21:00:11,78.3832219,16.3599499,2025_IWOOS_id5
2025-07-01 22:02:24,78.3831458,16.3601481,2025_IWOOS_id5
2025-07-01 23:00:37,78.3830429,16.35982,2025_IWOOS_id5
2025-07-02 00:00:32,78.383053,16.3598199,2025_IWOOS_id5
2025-07-02 01:01:24,78.3831615,16.3601075,2025_IWOOS_id5
2025-07-02 02:01:40,78.3831533,16.3601731,2025_IWOOS_id5
2025-07-02 03:01:51,78.3831124,16.3601096,2025_IWOOS_id5
2025-07-02 04:00:07,78.3831088,16.3601225,2025_IWOOS_id5
2025-07-02 05:02:21,78.383153,16.3594749,2025_IWOOS_id5
2025-07-02 06:00:33,78.3831457,16.3595497,2025_IWOOS_id5
2025-07-02 07:01:24,78.3830832,,2025_IWOOS_id5
2025-07-02 08:01:29,78.3831355,16.3596793,2025_IWOOS_id5
2025-07-02 09:01:16,78.3830274,16.3597154,2025_IWOOS_id5
2025-07-02 10:01:58,78.3831943,16.3604002,2025_IWOOS_id5
2025-07-02 11:00:53,78.3828817,,2025_IWOOS_id5
2025-07-02 12:01:34,78.3831388,16.3606153,2025_IWOOS_id5
2025-07-02 13:00:15,78.3831421,16.3606165,2025_IWOOS_id5
2025-07-02 14:03:10,78.3830677,16.360279,2025_IWOOS_id5
2025-07-02 15:01:13,78.3831445,16.3604565,2025_IWOOS_id5
2025-07-02 16:01:34,78.3835806,16.3599383,2025_IWOOS_id5
2025-07-02 17:00:52,78.382871,16.3613938,2025_IWOOS_id5
2025-07-02 18:00:57,78.3832065,16.3604801,2025_IWOOS_id5
2025-07-02 19:01:10,78.3830175,16.3599455,2025_IWOOS_id5
2025-07-02 20:01:22,78.3831586,16.3599178,2025_IWOOS_id5
2025-07-02 21:00:38,78.3830906,16.3601947,2025_IWOOS_id5
2025-07-02 22:01:56,78.3829358,16.3602211,2025_IWOOS_id5
2025-07-02 23:00:53,78.3830651,16.3587186,2025_IWOOS_id5
2025-07-03 00:00:54,78.3829523,16.3585921,2025_IWOOS_id5
2025-07-03 01:00:52,78.3828712,16.3607086,2025_IWOOS_id5
2025-07-03 02:00:52,78.3829375,16.3605223,2025_IWOOS_id5
2025-07-03 03:00:59,78.3827886,16.3604806,2025_IWOOS_id5
2025-07-03 04:00:51,78.3828334,16.3605304,2025_IWOOS_id5
2025-07-03 05:00:53,78.3828095,16.3606501,2025_IWOOS_id5
2025-07-03 06:00:53,,16.3603226,2025_IWOOS_id5
2025-07-03 07:00:41,78.3828,16.3607899,2025_IWOOS_id5
2025-07-03 08:00:54,78.3828363,16.3604082,2025_IWOOS_id5
2025-07-03 09:00:42,78.3828236,16.360393,2025_IWOOS_id5
2025-07-03 10:00:53,78.3828804,16.3600687,2025_IWOOS_id5
2025-07-03 11:00:36,78.3830217,16.3608551,2025_IWOOS_id5
2025-07-03 12:00:55,78.3834464,16.3601413,2025_IWOOS_id5
2025-07-03 13:00:38,78.3832632,16.3630171,2025_IWOOS_id5
2025-07-03 14:01:14,78.3833227,16.3622264,2025_IWOOS_id5
2025-07-03 15:00:37,78.3831203,16.362182,2025_IWOOS_id5
2025-07-03 16:00:54,78.382846,16.3609218,2025_IWOOS_id5
2025-07-03 17:00:40,78.3830299,16.3609292,2025_IWOOS_id5
2025-07-03 18:00:52,78.3828391,16.3602223,2025_IWOOS_id5
2025-07-03 19:00:39,78.3829877,16.3604691,2025_IWOOS_id5
2025-07-03 20:01:29,78.3831105,16.3606567,2025_IWOOS_id5
2025-07-03 21:00:41,78.3831964,16.3631679,2025_IWOOS_id5
2025-07-03 22:01:19,78.3828397,16.3637,2025_IWOOS_id5
2025-07-03 23:00:59,78.3830335,16.3636697,2025_IWOOS_id5
2025-07-04 01:00:59,78.3829421,16.3638078,2025_IWOOS_id5
2025-07-04 02:00:54,78.3828467,16.3643448,2025_IWOOS_id5
2025-07-04 03:01:06,78.3827777,16.3640039,2025_IWOOS_id5
2025-07-04 04:00:55,78.3828028,16.3641072,2025_IWOOS_id5
2025-07-04 05:00:32,78.3827539,16.3644097,2025_IWOOS_id5
2025-07-04 06:00:56,78.3828701,,2025_IWOOS_id5
2025-07-04 07:00:36,78.3828134,16.3644634,2025_IWOOS_id5
2025-07-04 08:00:53,78.3829363,16.3643295,2025_IWOOS_id5
2025-07-04 09:00:39,78.3828717,16.364188,2025_IWOOS_id5
2025-07-04 10:00:52,78.3829022,16.3642992,2025_IWOOS_id5
2025-07-04 11:00:38,78.3828005,16.3640766,2025_IWOOS_id5
2025-07-04 12:00:54,78.3827735,16.3639566,2025_IWOOS_id5
2025-07-04 13:00:37,,16.3641598,2025_IWOOS_id5
2025-07-04 14:00:52,78.382761,16.3643625,2025_IWOOS_id5
2025-07-04 15:00:37,78.3827717,16.3642964,2025_IWOOS_id5
2025-07-04 16:00:54,78.3828748,,2025_IWOOS_id5
2025-07-04 17:00:40,78.3829244,16.3643207,2025_IWOOS_id5
2025-07-04 18:00:54,78.3828597,16.3643588,2025_IWOOS_id5
2025-07-04 19:00:39,78.382864,16.3643624,2025_IWOOS_id5
2025-07-04 20:00:53,78.3828043,16.3642593,2025_IWOOS_id5
2025-07-04 21:00:40,78.3828407,16.3644055,2025_IWOOS_id5
2025-07-04 22:00:53,78.3828092,16.3643346,2025_IWOOS_id5
2025-07-04 23:00:40,78.3826894,16.3643094,2025_IWOOS_id5
2025-07-05 00:00:52,78.3826617,16.3641004,2025_IWOOS_id5
2025-07-05 01:00:40,78.3826501,16.3640298,2025_IWOOS_id5
2025-07-05 02:00:52,78.3826715,16.3641823,2025_IWOOS_id5
